tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tBodyGyroMag-mean(),tBodyGyroMag-std(),Activity
0.26949979,-0.016006186,-0.11020079,-0.98460163,-0.99746425,-0.98574224,-0.028872976,-0.082419749,0.088133769,-0.99593795,-0.98586095,-0.99551891,0.084788271,0.0068669223,0.0088938401,-0.99466459,-0.99499577,-0.99201702,-0.9882988,-0.99643814,-0.98703805,-0.98299648,-0.99711533,-0.98511043,-0.99513123,-0.98899045,-0.99521263,-0.99612933,-0.98412059,-0.99595389,-0.98912255,-0.98781311,-0.99069199,-0.98986101,LAYING
0.28770611,-0.019101975,-0.10185346,-0.98441917,-0.99310594,-0.98904365,-0.029160511,-0.083671963,0.088045876,-0.99617655,-0.98484412,-0.99540263,0.078204806,0.0082400341,0.014894363,-0.99219783,-0.99175767,-0.98938837,-0.99044577,-0.99147775,-0.9854233,-0.98208639,-0.99340184,-0.99183998,-0.99532812,-0.98931657,-0.99527995,-0.99638553,-0.98248806,-0.9957651,-0.98859123,-0.98664213,-0.98936015,-0.99142435,LAYING
0.29196397,-0.018795559,-0.10362478,-0.98728339,-0.99243664,-0.9917808,-0.026942179,-0.069154059,0.084449615,-0.99685617,-0.97883624,-0.99518463,0.070162375,0.01074504,-0.019366884,-0.99214025,-0.99075513,-0.98988886,-0.98856447,-0.99088971,-0.98845909,-0.98657562,-0.99271963,-0.99416128,-0.99599566,-0.98623809,-0.99546056,-0.99708161,-0.97518407,-0.99539623,-0.98992143,-0.99072897,-0.98626676,-0.98745262,LAYING
0.27232371,-0.016754799,-0.10984152,-0.98471593,-0.99482166,-0.99194797,-0.026522725,-0.066616359,0.084216509,-0.99712659,-0.98014445,-0.99544582,0.077901687,0.0091887566,-0.015392748,-0.99499749,-0.99135416,-0.99066185,-0.99114527,-0.99328715,-0.99057927,-0.98227359,-0.9949583,-0.99268803,-0.99623898,-0.98663125,-0.99544766,-0.99736914,-0.97687901,-0.99575084,-0.98969151,-0.99437413,-0.98766323,-0.98593389,LAYING
0.25907798,-0.016356996,-0.11483328,-0.99321588,-0.99240379,-0.98900071,-0.026807866,-0.065667407,0.084832337,-0.99782896,-0.99356041,-0.99890651,0.069367601,0.014069351,0.010675046,-0.9953127,-0.98827249,-0.98661588,-0.99350683,-0.98995903,-0.9875914,-0.99294188,-0.99329122,-0.98999215,-0.99715717,-0.99226376,-0.99833098,-0.99800728,-0.99449735,-0.99927646,-0.99049091,-0.99268632,-0.99613155,-0.99458961,LAYING
0.2826343,-0.017520854,-0.10919265,-0.97694117,-0.98237355,-0.97103005,-0.025936985,-0.089616318,0.094893424,-0.98332775,-0.95498656,-0.98474753,0.095722282,0.02171363,-0.0037899777,-0.96840239,-0.9761644,-0.9693554,-0.96835237,-0.97786112,-0.96736299,-0.98137195,-0.98522956,-0.97507518,-0.97206753,-0.94455369,-0.98206044,-0.9874861,-0.96313461,-0.98707548,-0.98393322,-0.96296913,-0.9797385,-0.93906644,LAYING
0.29240628,0.0098100114,-0.10117651,-0.45345956,-0.28629816,-0.34584007,0.40172656,-0.19160226,0.11422316,-0.52760567,-0.53277296,-0.47795787,-0.028360229,-0.1467393,0.19095834,-0.34550004,-0.35854291,-0.4846724,-0.41343421,-0.29649244,-0.40653861,-0.46999158,-0.32561619,-0.36363666,-0.3390647,-0.53248364,-0.46555416,-0.5888854,-0.53620928,-0.52970751,-0.36730082,-0.38132625,-0.30928764,-0.3780054,WALKING
0.2537673,-0.016602346,-0.083499807,-0.4343975,-0.24165333,-0.35371267,0.17813656,-0.19550722,0.080922842,-0.5970215,-0.55997523,-0.43600987,-0.13540993,0.13871957,0.097408079,-0.37732708,-0.31373522,-0.44249429,-0.39424302,-0.32410802,-0.38633103,-0.45093676,-0.24810103,-0.38650023,-0.48505995,-0.57328048,-0.43466091,-0.63252091,-0.55498738,-0.48790237,-0.3283099,-0.4385852,-0.43652662,-0.54356085,WALKING
0.24416071,-0.0070553264,-0.1246105,-0.46095352,-0.23988952,-0.37371011,0.070789929,-0.21508954,0.12185699,-0.58014634,-0.59548788,-0.43824389,0.13775003,0.27689698,-0.049424796,-0.48742655,-0.35044945,-0.4181021,-0.47713081,-0.22844457,-0.41237928,-0.45459345,-0.29395064,-0.4014388,-0.50220356,-0.60181708,-0.34198972,-0.60536611,-0.59442604,-0.52498348,-0.33990398,-0.49372292,-0.46218281,-0.60331797,WALKING
0.26612465,-0.0062777566,-0.1408652,-0.46222341,-0.32664523,-0.39689898,-0.013338436,-0.1376796,0.15924819,-0.58492867,-0.60309768,-0.44010806,0.14205146,0.088254939,0.11483237,-0.46148387,-0.48660492,-0.45685756,-0.47003684,-0.35032055,-0.42936882,-0.45906406,-0.35631864,-0.42627255,-0.44132722,-0.57416124,-0.43574,-0.63090918,-0.62484942,-0.49261708,-0.36314185,-0.52706172,-0.47687358,-0.62578011,WALKING
0.27388636,0.0057753351,-0.074615477,-0.46210995,-0.28178726,-0.42135552,-0.056427079,-0.045584147,0.11211414,-0.54474731,-0.6169216,-0.44430121,0.22816998,-0.022727305,0.14601353,-0.43781771,-0.39564783,-0.49384744,-0.44109106,-0.30427051,-0.43906529,-0.4705248,-0.31495253,-0.45734228,-0.40175312,-0.58917443,-0.38867795,-0.59026839,-0.63781091,-0.51453909,-0.36289819,-0.49803484,-0.47040157,-0.57442838,WALKING
0.30491847,0.011457414,-0.075635293,-0.44060798,-0.24466577,-0.38100486,-0.078082373,-0.071115068,0.034561925,-0.57489494,-0.60227388,-0.42865438,0.30431262,-0.20769736,-0.48888532,-0.43805598,-0.28911855,-0.41835499,-0.41266783,-0.27206493,-0.37027379,-0.45191266,-0.27766372,-0.43783894,-0.44504737,-0.58882989,-0.36780269,-0.61616606,-0.61358334,-0.50224758,-0.33023005,-0.4768725,-0.4792261,-0.56811857,WALKING
0.33466577,-0.028152824,-0.13616167,-0.40918265,-0.25371552,-0.33475001,-0.052392185,-0.07427124,0.0071724694,-0.62687643,-0.56690989,-0.40334742,0.068754788,0.0016098341,-0.22843072,-0.42635762,-0.34580887,-0.39950401,-0.41942898,-0.2694666,-0.36043771,-0.40509455,-0.29219212,-0.37313143,-0.51419332,-0.57846346,-0.33300413,-0.66267993,-0.56291294,-0.48281142,-0.29923871,-0.47038315,-0.48113873,-0.59638642,WALKING
0.31120947,-0.032344651,-0.13396012,-0.40342379,-0.19884058,-0.3608208,-0.04150971,-0.02492815,0.078580312,-0.60113468,-0.55697594,-0.39370872,-0.34876916,0.14387129,0.49496781,-0.40011834,-0.33654083,-0.4382419,-0.32457264,-0.20524647,-0.3132242,-0.43739678,-0.24581072,-0.44418377,-0.50075253,-0.52708353,-0.32593175,-0.63298464,-0.57961574,-0.47303499,-0.29292376,-0.44430133,-0.46146328,-0.58734426,WALKING
0.23707985,-0.016150603,-0.10812117,-0.41141934,-0.16812768,-0.40762811,-0.056863059,-0.064311506,0.1401743,-0.56364576,-0.61258241,-0.37431763,-0.11065076,-0.055470548,0.05579598,-0.42286686,-0.23606186,-0.47528233,-0.41650017,-0.16343644,-0.4263707,-0.40931598,-0.22308424,-0.44413721,-0.46633538,-0.5874837,-0.35471443,-0.594655,-0.6316634,-0.43799314,-0.30103369,-0.44947695,-0.4588186,-0.58588893,WALKING
0.22043468,-0.012458349,-0.092329108,-0.43986767,-0.15643671,-0.40566779,-0.04364126,-0.062383042,0.10763691,-0.57193018,-0.64493949,-0.36713138,0.19264195,-0.0070022757,0.10665481,-0.41284152,-0.21259443,-0.47383192,-0.43328505,-0.13750288,-0.38518343,-0.44238742,-0.22006686,-0.46694175,-0.43424402,-0.6228949,-0.34043604,-0.61580888,-0.66175819,-0.43391015,-0.32179886,-0.43159637,-0.47364161,-0.60135785,WALKING
0.24200493,-0.0090300405,-0.087492634,-0.46932153,-0.10882266,-0.40180936,-0.019657667,-0.043349636,0.10102721,-0.55916126,-0.61010887,-0.40982682,0.16212988,-0.039619459,0.079996627,-0.38460427,-0.18071417,-0.46729249,-0.4717869,-0.16668442,-0.45151479,-0.46824699,-0.1351435,-0.42113604,-0.42267181,-0.62367179,-0.41089717,-0.60257578,-0.60464286,-0.46332046,-0.32699485,-0.4327254,-0.47107822,-0.56470338,WALKING
0.27812467,-0.022237917,-0.095770772,-0.409703,-0.14032176,-0.36986873,-0.011042102,-0.058364269,0.10258168,-0.54111161,-0.56920786,-0.41212781,0.39372183,0.2008255,0.063102448,-0.31232538,-0.20443813,-0.46245245,-0.38221705,-0.12672689,-0.39195625,-0.42079159,-0.20198284,-0.40749799,-0.4048209,-0.58851204,-0.36731531,-0.58440384,-0.56067226,-0.48126283,-0.28831253,-0.42487554,-0.44848746,-0.53199224,WALKING
0.34714807,-0.029465878,-0.096977846,-0.32862827,-0.17966183,-0.36324852,-0.010580198,-0.029283966,0.11209983,-0.54694024,-0.50669935,-0.38738034,-0.12469878,-0.067160727,-0.052457665,-0.25790993,-0.24932728,-0.45851511,-0.30840998,-0.18396623,-0.41009661,-0.3366887,-0.22899179,-0.38723393,-0.42415546,-0.49653298,-0.27851958,-0.58588043,-0.51654475,-0.483622,-0.24218257,-0.39127226,-0.40870049,-0.55331739,WALKING
0.33985037,-0.0427826,-0.12986776,-0.31712495,-0.17209238,-0.33856204,-0.024647581,-0.087936558,0.080213462,-0.57885259,-0.48566776,-0.37321032,-0.21530725,-0.24545738,-0.17075653,-0.24031646,-0.30175012,-0.43060462,-0.27232531,-0.14525898,-0.37648071,-0.33554444,-0.23916347,-0.36955523,-0.50685356,-0.49461562,-0.31432184,-0.60237647,-0.48380446,-0.45102058,-0.21948795,-0.41381571,-0.4112382,-0.56352223,WALKING
0.25005143,-0.026486937,-0.13093002,-0.35890638,-0.20489753,-0.33103289,-0.031786668,-0.12971472,0.026485048,-0.51166686,-0.56190669,-0.3706564,0.2030208,0.21771158,-0.13554277,-0.29003072,-0.37968144,-0.40877894,-0.31923236,-0.22752652,-0.33603248,-0.37516019,-0.24290171,-0.38216236,-0.42728431,-0.53311929,-0.3455351,-0.53920986,-0.5837435,-0.43654568,-0.24544929,-0.48390889,-0.4100761,-0.54589537,WALKING
0.23141462,-0.017722438,-0.12220053,-0.41942644,-0.13923366,-0.38623228,-0.016338534,-0.087730621,0.06960195,-0.43364782,-0.61535796,-0.37809773,0.12514251,0.14075681,-0.078549608,-0.36619968,-0.29906902,-0.44414532,-0.43289941,-0.16309026,-0.40950173,-0.41409838,-0.18079921,-0.42181783,-0.33607855,-0.59787503,-0.29369704,-0.46552967,-0.62924814,-0.46522066,-0.28812469,-0.47148902,-0.38527181,-0.52683767,WALKING
0.23504302,0.018648133,-0.10319275,-0.41221356,-0.21978729,-0.31000193,0.15978606,-0.14117227,-0.0022028562,-0.46738743,-0.56520014,-0.42283709,0.10724969,-0.24426667,-0.069533756,-0.3329999,-0.33356884,-0.40340631,-0.40124632,-0.21776748,-0.374043,-0.41650873,-0.26993098,-0.32884272,-0.29916443,-0.57563541,-0.40392644,-0.52096184,-0.56188484,-0.4818446,-0.29244456,-0.43592665,-0.38326821,-0.45519107,WALKING
0.33119481,-0.006671898,-0.080711636,-0.34069086,-0.14675817,-0.27746365,0.062500126,-0.13295279,0.15500387,-0.42829511,-0.54694395,-0.38245544,0.47904588,-0.042669779,-0.24223208,-0.29860299,-0.27999409,-0.31586909,-0.26923205,-0.18993959,-0.27353435,-0.37092643,-0.17797684,-0.33856457,-0.32086844,-0.54758123,-0.35103346,-0.46304574,-0.54969735,-0.44947813,-0.21443927,-0.42388815,-0.3489607,-0.51315248,WALKING
0.37068973,-0.037571636,-0.12097974,-0.30231976,-0.087274758,-0.2556719,-0.031130731,-0.051827107,0.14437954,-0.39453037,-0.54013238,-0.33458842,0.10859918,-0.025784839,-0.22966568,-0.24975178,-0.21404276,-0.2874759,-0.29059894,-0.12143481,-0.22653136,-0.30692835,-0.12685475,-0.33492609,-0.18458485,-0.53211683,-0.28191474,-0.46178456,-0.54835648,-0.41357015,-0.16738195,-0.4014175,-0.30422996,-0.58318834,WALKING
0.27859895,-0.047461038,-0.12054023,-0.30196372,-0.075821945,-0.26269432,-0.048944656,-0.049300044,0.058060809,-0.42079687,-0.50490317,-0.32708049,-0.38794472,-0.014086011,0.17068969,-0.22032804,-0.2138687,-0.2925065,-0.15532957,-0.057479875,-0.25492083,-0.36883935,-0.14428712,-0.32746543,-0.2591119,-0.45927557,-0.25576824,-0.47209342,-0.53878867,-0.41363287,-0.16552972,-0.40800859,-0.30784939,-0.56977847,WALKING
0.20235118,-0.021717441,-0.1118511,-0.3320948,-0.11411408,-0.30943895,-0.027593464,-0.10557037,0.054240264,-0.46599596,-0.48125414,-0.3382766,-0.12367026,0.29799111,0.21413525,-0.29507039,-0.25282835,-0.34534017,-0.28079942,-0.1253695,-0.3109779,-0.35335846,-0.16391569,-0.36447915,-0.3255161,-0.47246802,-0.31871956,-0.51055101,-0.49039378,-0.40522387,-0.20771857,-0.42027471,-0.33792319,-0.52928409,WALKING
0.21663814,0.006924456,-0.11559319,-0.34029554,-0.087502319,-0.32307502,-0.0064186629,-0.12299526,0.11946604,-0.49009304,-0.50256643,-0.33978627,0.24170604,0.24940584,0.04648622,-0.30465547,-0.29085863,-0.34873524,-0.32513032,-0.093611276,-0.36031541,-0.3462824,-0.14174421,-0.35572818,-0.38675075,-0.49437958,-0.33394452,-0.52326325,-0.51116553,-0.4019554,-0.21202399,-0.40735336,-0.36074612,-0.54234453,WALKING
0.30929725,0.014488168,-0.1018372,-0.35195475,-0.060013559,-0.32332364,-0.036684811,-0.065750609,0.1102712,-0.46221392,-0.51301979,-0.31324127,0.35833024,-0.13327043,-0.053955855,-0.34414429,-0.29005703,-0.35730136,-0.31589884,-0.10552264,-0.35615803,-0.36661527,-0.095544563,-0.35848875,-0.34503645,-0.49459104,-0.2442625,-0.49963677,-0.52819192,-0.40013444,-0.20759617,-0.43135721,-0.34502733,-0.52596556,WALKING
0.35260091,-0.023253255,-0.11600125,-0.36563034,-0.015542981,-0.31832394,-0.049164296,-0.064413215,-0.010621398,-0.45264877,-0.50794288,-0.26734795,0.15963622,-0.084744909,-0.04405872,-0.3856563,-0.17879282,-0.36193427,-0.34795729,-0.028693163,-0.30736083,-0.37265339,-0.070671487,-0.3805834,-0.29640655,-0.46812535,-0.20708338,-0.50223749,-0.53772158,-0.35514334,-0.19781789,-0.45837847,-0.3284166,-0.49915699,WALKING
0.32754436,-0.019413857,-0.11644882,-0.34837923,-0.0024419351,-0.30736593,-0.018052537,-0.07423663,0.045368706,-0.43243889,-0.55953675,-0.27989063,-0.36082456,0.12543935,-0.026199023,-0.34685182,-0.16522349,-0.37482972,-0.27224403,-0.029829433,-0.29711665,-0.38080325,-0.050932488,-0.37006386,-0.32647582,-0.53594394,-0.19907504,-0.46673326,-0.57785113,-0.37421649,-0.17971984,-0.45861028,-0.33541323,-0.5300231,WALKING
0.20351471,-0.0016889869,-0.099199246,-0.3315745,-0.09052664,-0.35117469,-0.045256687,-0.043045525,0.15429029,-0.41862643,-0.58101862,-0.33792645,-0.10758984,-0.03745485,0.15334183,-0.34188677,-0.26878213,-0.45294025,-0.30572312,-0.13245413,-0.35967364,-0.34195869,-0.12594229,-0.39851493,-0.325933,-0.56430409,-0.34564032,-0.44923572,-0.59460214,-0.39584085,-0.20177767,-0.46153737,-0.34752083,-0.53612161,WALKING
0.20797202,-0.016082028,-0.08511533,-0.37046819,-0.16071825,-0.32608539,-0.057833639,-0.060855054,0.13158686,-0.41004143,-0.5521134,-0.355447,0.44492234,0.083616392,0.31028923,-0.38019425,-0.32215015,-0.44829902,-0.30674016,-0.17257716,-0.30778578,-0.39731774,-0.20722736,-0.39238816,-0.27251875,-0.51570937,-0.344342,-0.45377324,-0.57933972,-0.41795213,-0.23938657,-0.48803325,-0.33886502,-0.5132866,WALKING
0.37300026,-0.020396329,-0.093461675,-0.37387205,-0.12495416,-0.27839986,-0.056072012,-0.033870276,0.12214378,-0.42263468,-0.50423051,-0.34323493,0.18194718,-0.34008178,0.00069155423,-0.33191503,-0.18481241,-0.35741922,-0.35650913,-0.059936947,-0.29567189,-0.38075667,-0.21751266,-0.32642596,-0.28249493,-0.47004437,-0.37885192,-0.46716325,-0.53009059,-0.39189957,-0.22825574,-0.44248909,-0.32649115,-0.50055453,WALKING
0.33697412,-0.037837015,-0.12937456,-0.39762915,-0.094872442,-0.28892996,-0.10154328,-0.013472088,0.067410352,-0.46469784,-0.53881201,-0.35433037,-0.0084881657,-0.37044029,-0.40588574,-0.32043187,-0.063458144,-0.30518851,-0.37016669,-0.047109177,-0.28342654,-0.4087288,-0.17902199,-0.35002887,-0.2580718,-0.49966387,-0.34506364,-0.53157096,-0.56802703,-0.41633117,-0.24199637,-0.432702,-0.36570045,-0.51747212,WALKING
0.22373009,-0.048262962,-0.10578119,-0.4615824,-0.094674094,-0.28782143,0.053904082,-0.10125239,0.054070059,-0.4370833,-0.59824664,-0.38308281,-0.053673841,0.25249396,-0.14949053,-0.39968482,-0.088811527,-0.3544833,-0.41681008,-0.0513659,-0.27270429,-0.48019471,-0.17620752,-0.35524924,-0.23734226,-0.55872944,-0.38822834,-0.5012003,-0.62755071,-0.4376952,-0.27002077,-0.50526784,-0.38709976,-0.4814651,WALKING
0.24628836,-0.023888053,-0.098246087,-0.42551854,-0.14021938,-0.32867202,0.11557798,-0.12551191,0.092125411,-0.43815827,-0.58799003,-0.35348344,-0.019923174,0.29775319,-0.028022219,-0.38941645,-0.20859148,-0.39659383,-0.4138891,-0.076875536,-0.37047048,-0.43007578,-0.23087593,-0.35828044,-0.20950444,-0.57605138,-0.3332779,-0.5126679,-0.59840734,-0.41925819,-0.27120213,-0.5081394,-0.37114723,-0.45161395,WALKING
0.28036213,0.044646194,-0.029348485,0.050699664,-0.12276993,-0.29220312,-0.14049898,0.011495573,-0.00029780565,-0.54756142,-0.53993224,-0.38745459,0.060431853,-0.13151558,-0.12813821,-0.26179263,-0.25779611,-0.45683433,-0.2666729,-0.20700774,-0.33277801,0.15213227,-0.13557714,-0.32545921,-0.39467541,-0.5347967,-0.33486917,-0.59644943,-0.54631089,-0.46164026,0.023627218,-0.01437993,-0.42633387,-0.49435061,WALKING_DOWNSTAIRS
0.23454933,-0.011754124,-0.0985823,0.085904683,-0.16122067,-0.36189401,-0.12509343,-0.10909188,0.13465809,-0.51670097,-0.53060744,-0.44365727,0.0010299219,0.017234678,0.0083237103,-0.24945495,-0.19372428,-0.50435343,-0.19422266,-0.19482056,-0.39149627,0.17823143,-0.19637168,-0.39577938,-0.32089635,-0.52518779,-0.34090261,-0.58050019,-0.53726037,-0.53267093,0.011622825,0.04549862,-0.42117979,-0.49369502,WALKING_DOWNSTAIRS
0.30614687,-0.027940069,-0.11506853,0.055306048,-0.047307117,-0.3925917,-0.39061049,-0.019445647,0.007082228,-0.36863467,-0.5465887,-0.37895389,0.057943431,0.077129287,0.049806471,-0.26356324,-0.076926158,-0.46804713,-0.18884087,-0.10686817,-0.39930083,0.1372951,-0.076654915,-0.43761042,-0.12293144,-0.51639663,-0.30583499,-0.44828942,-0.56946059,-0.4616262,-0.0056676182,0.071624481,-0.25306241,-0.32747564,WALKING_DOWNSTAIRS
0.36946023,-0.021635322,-0.12145785,0.055448241,0.034182791,-0.32562513,-0.32049057,-0.022536234,-0.065132027,-0.30749309,-0.5238709,-0.32052809,0.052852646,0.1860853,-0.072087026,-0.22428696,-0.063797762,-0.42617515,-0.059456632,0.064298117,-0.32095648,0.097455143,-0.04796102,-0.383268,-0.16377775,-0.49613973,-0.20276613,-0.35358075,-0.5452073,-0.42604098,-0.0046193947,0.17226047,-0.22440753,-0.31559189,WALKING_DOWNSTAIRS
0.39833661,-0.0045798084,-0.13639065,0.039000218,-0.047336974,-0.34477175,0.061363409,-0.14263333,0.074330669,-0.44246653,-0.50619662,-0.30909566,0.16217338,0.0025804678,-0.010967998,-0.21475603,-0.17393691,-0.45744567,-0.042810073,-0.10114208,-0.35683994,0.06954448,-0.079533486,-0.39046755,-0.26903377,-0.48003098,-0.21420981,-0.49767153,-0.52656957,-0.40636195,-0.02461402,0.11819803,-0.34319468,-0.42998081,WALKING_DOWNSTAIRS
0.20041462,-0.0094216857,-0.15232462,-0.10472549,-0.10383742,-0.43604561,-0.098471256,-0.035961674,0.092437599,-0.38685551,-0.53205224,-0.41956568,0.55164825,-0.71739431,0.01084416,-0.28419982,-0.16909213,-0.5195564,-0.042227907,0.055266754,-0.41782773,-0.13049633,-0.25999833,-0.49334022,-0.1726905,-0.52171256,-0.30529932,-0.45553614,-0.54183864,-0.51543197,-0.14400941,-0.030109361,-0.34442924,-0.43166731,WALKING_DOWNSTAIRS
0.11459357,-0.036874003,-0.11726353,-0.11752938,0.016581389,-0.44813939,0.0010923768,-0.093756658,0.14281383,-0.32542886,-0.50721698,-0.38238907,0.10384509,0.10593393,-0.0072899372,-0.32798933,-0.11268641,-0.53737974,-0.18463426,-0.048376814,-0.42824173,-0.092389525,-0.014118967,-0.50555192,-0.1311079,-0.49874685,-0.32030163,-0.3871382,-0.51597055,-0.46058155,-0.14183734,0.032006568,-0.29845253,-0.36879236,WALKING_DOWNSTAIRS
0.28921455,-0.028668394,-0.11723664,0.012223018,0.028682089,-0.40634024,0.33768954,-0.20089893,0.21521315,-0.45454047,-0.48817969,-0.33206659,-0.37378835,0.79420429,0.027543184,-0.25128026,-0.12797374,-0.47916856,-0.036620223,0.13192519,-0.3617825,0.030890821,-0.096909274,-0.48404023,-0.27263483,-0.47948835,-0.23493529,-0.51266743,-0.49721464,-0.42824711,-0.027007809,0.063425069,-0.25441269,-0.38414193,WALKING_DOWNSTAIRS
0.27428507,0.0021152165,-0.14507533,0.12804971,-0.043439367,-0.41748307,0.22049868,-0.10515581,0.166945,-0.3920082,-0.48538161,-0.29226614,0.14720923,-0.16981642,-0.13659888,-0.17549274,-0.08068675,-0.48022198,-0.072116999,-0.078072627,-0.42979713,0.19780834,-0.085569601,-0.45702909,-0.18624971,-0.46391394,-0.19477417,-0.45783151,-0.502736,-0.39202715,0.060482707,0.073626118,-0.26282428,-0.38665713,WALKING_DOWNSTAIRS
0.29948393,0.019522777,-0.039197339,0.34637075,0.037399514,-0.23335517,0.47138907,-0.33338185,0.080745023,-0.37327313,-0.43176824,-0.29784602,0.87552828,-0.080366259,0.032659466,-0.037828924,-0.10436711,-0.35137026,0.35135942,0.015904934,-0.24849254,0.34447896,-0.016731577,-0.28638182,-0.13171339,-0.4264937,-0.21631827,-0.45149886,-0.43901274,-0.3909026,0.26992968,0.23997132,-0.13744416,-0.20420518,WALKING_DOWNSTAIRS
0.42925386,-0.022337621,-0.095028351,0.40357453,-0.078100019,-0.22515627,0.15410288,-0.18884149,0.087947335,-0.41666945,-0.42642411,-0.36362543,0.46276714,0.07928431,-0.13014907,-0.021251281,-0.1122855,-0.31680296,0.22400663,-0.067301296,-0.20768119,0.46827628,-0.14221848,-0.2992905,-0.1236726,-0.40485054,-0.26974318,-0.51573195,-0.44419773,-0.45579297,0.30636506,0.23294396,-0.30426985,-0.33327951,WALKING_DOWNSTAIRS
0.3666594,-0.030594267,-0.17991861,0.22582158,0.093873039,-0.25157983,-0.51310428,0.067185261,-0.10880214,-0.15217803,-0.43656716,-0.26514783,-0.29181053,0.10239682,-0.027652944,-0.1676861,0.048870045,-0.30700308,0.065269641,0.079476886,-0.23861507,0.28360662,0.032359745,-0.32062478,-0.057937103,-0.38209963,-0.15400713,-0.18574771,-0.47701258,-0.37268683,0.19067754,0.15283521,-0.050965942,-0.024223586,WALKING_DOWNSTAIRS
0.24019757,-0.024645961,-0.15162003,0.17623428,0.1030823,-0.15862712,-0.38879188,-0.050020422,-0.0011555442,-0.053059244,-0.39452366,-0.21436674,-0.22477317,-0.089949071,-0.061555717,-0.11836993,-0.023470271,-0.25958601,0.071097644,0.11108827,-0.14808277,0.21517775,0.028851589,-0.23378874,-0.019973456,-0.33271105,-0.088389631,-0.072318064,-0.44040674,-0.33221857,0.17057191,0.12456083,-0.018630362,-0.023222525,WALKING_DOWNSTAIRS
0.19506298,0.018972534,-0.095641212,0.25537064,-0.013091373,-0.16494912,-0.10615553,-0.041629747,0.1361236,-0.37783772,-0.39867318,-0.33826862,-0.33054346,0.12529883,0.051526955,-0.034530293,-0.22713715,-0.31916834,0.18072378,-0.079287561,-0.16794684,0.28358963,-0.041313118,-0.23106753,-0.21377211,-0.32738232,-0.21221625,-0.42990361,-0.45156605,-0.44580832,0.20969797,0.15356675,-0.27208443,-0.36429992,WALKING_DOWNSTAIRS
0.13352938,-0.010326368,-0.10455933,0.21665092,0.12364033,-0.19160415,-0.090688418,-0.021133183,0.060040078,-0.31459576,-0.45266577,-0.39443458,0.083309623,-0.26133109,-0.088308083,-0.13917477,0.034957207,-0.32375308,0.028135122,0.093781142,-0.22596174,0.28335115,0.068355303,-0.23664863,-0.097345188,-0.42465794,-0.27166896,-0.38382467,-0.47458561,-0.49597512,0.2004846,0.15070216,-0.27086903,-0.34920353,WALKING_DOWNSTAIRS
0.41805178,-0.034006051,-0.081853696,0.3367968,0.14600661,-0.13322887,0.35460276,-0.22501467,0.15217952,-0.38916097,-0.45169684,-0.33218217,0.25903916,-0.1191008,0.19575584,-0.083507991,0.073996749,-0.22887342,0.10415064,0.12865896,-0.096822727,0.41801064,0.082705653,-0.22737521,-0.1018378,-0.42148086,-0.19657639,-0.48510067,-0.47508599,-0.44428074,0.30929005,0.21312545,-0.22315257,-0.26104085,WALKING_DOWNSTAIRS
0.4232693,-0.02270061,-0.088335229,0.35229042,0.010941052,-0.20138289,0.31755656,-0.1675364,0.24378402,-0.40791898,-0.46666898,-0.321081,-0.01447325,0.085500023,0.26153839,-0.042474577,-0.11913573,-0.31788769,0.068285369,-0.057346855,-0.15947847,0.44897257,-0.017775018,-0.29369457,-0.24927182,-0.46319976,-0.21483081,-0.45825264,-0.47256672,-0.42186693,0.2848052,0.20768337,-0.23003757,-0.36481772,WALKING_DOWNSTAIRS
0.22635593,-0.033458889,-0.18491989,-0.15860805,-0.040386608,-0.40972828,0.5861306,-0.36490844,0.0276795,-0.65448694,-0.59436652,-0.28101163,0.12130049,-0.095040516,-0.068406396,-0.31700299,-0.40463912,-0.67608602,-0.32367458,-0.20957172,-0.49260886,-0.10171932,-0.020653081,-0.4111028,-0.55794888,-0.60304656,-0.36202248,-0.68509734,-0.59188767,-0.32200188,-0.14177773,-0.11757191,-0.15638654,-0.55273748,WALKING_UPSTAIRS
